법령ID,법령명,법령종류,소관부처,시행일자,공포일자,조문번호,조문가지번호,조문제목,조문내용,세부내용,조문전체내용,RAG_검색문서,출처URL
009318,전자상거래 등에서의 소비자보호에 관한 법률,법률,공정거래위원회,20260721,20260120,1,,목적,제1조(목적) 이 법은 전자상거래 및 통신판매 등에 의한 재화 또는 용역의 공정한 거래에 관한 사항을 규정함으로써 소비자의 권익을 보호하고 시장의 신뢰도를 높여 국민경제의 건전한 발전에 이바지함을 목적으로 한다.,,제1조(목적) 이 법은 전자상거래 및 통신판매 등에 의한 재화 또는 용역의 공정한 거래에 관한 사항을 규정함으로써 소비자의 권익을 보호하고 시장의 신뢰도를 높여 국민경제의 건전한 발전에 이바지함을 목적으로 한다.,"법령명: 전자상거래 등에서의 소비자보호에 관한 법률
조문: 제1조 (목적)
내용: 제1조(목적) 이 법은 전자상거래 및 통신판매 등에 의한 재화 또는 용역의 공정한 거래에 관한 사항을 규정함으로써 소비자의 권익을 보호하고 시장의 신뢰도를 높여 국민경제의 건전한 발전에 이바지함을 목적으로 한다.",https://www.law.go.kr/법령/전자상거래 등에서의 소비자보호에 관한 법률
009318,전자상거래 등에서의 소비자보호에 관한 법률,법률,공정거래위원회,20260721,20260120,2,,정의,제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2012.6.1>,"1. ""전자상거래""란 전자거래(「전자문서 및 전자거래 기본법」 제2조제5호에 따른 전자거래를 말한다. 이하 같다)의 방법으로 상행위(商行爲)를 하는 것을 말한다.
2. ""통신판매""란 우편ㆍ전기통신, 그 밖에 총리령으로 정하는 방법으로 재화 또는 용역(일정한 시설을 이용하거나 용역을 제공받을 수 있는 권리를 포함한다. 이하 같다)의 판매에 관한 정보를 제공하고 소비자의 청약을 받아 재화 또는 용역(이하 ""재화등""이라 한다)을 판매하는 것을 말한다. 다만, 「방문판매 등에 관한 법률」 제2조제3호에 따른 전화권유판매는 통신판매의 범위에서 제외한다.
3. ""통신판매업자""란 통신판매를 업(業)으로 하는 자 또는 그와의 약정에 따라 통신판매업무를 수행하는 자를 말한다.
4. ""통신판매중개""란 사이버몰(컴퓨터 등과 정보통신설비를 이용하여 재화등을 거래할 수 있도록 설정된 가상의 영업장을 말한다. 이하 같다)의 이용을 허락하거나 그 밖에 총리령으로 정하는 방법으로 거래 당사자 간의 통신판매를 알선하는 행위를 말한다.
5. ""소비자""란 다음 각 목의 어느 하나에 해당하는 자를 말한다.
가. 사업자가 제공하는 재화등을 소비생활을 위하여 사용(이용을 포함한다. 이하 같다)하는 자
나. 가목 외의 자로서 사실상 가목의 자와 같은 지위 및 거래조건으로 거래하는 자 등 대통령령으로 정하는 자
6. ""사업자""란 물품을 제조(가공 또는 포장을 포함한다. 이하 같다)ㆍ수입ㆍ판매하거나 용역을 제공하는 자를 말한다.","제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2012.6.1>
1. ""전자상거래""란 전자거래(「전자문서 및 전자거래 기본법」 제2조제5호에 따른 전자거래를 말한다. 이하 같다)의 방법으로 상행위(商行爲)를 하는 것을 말한다.
2. ""통신판매""란 우편ㆍ전기통신, 그 밖에 총리령으로 정하는 방법으로 재화 또는 용역(일정한 시설을 이용하거나 용역을 제공받을 수 있는 권리를 포함한다. 이하 같다)의 판매에 관한 정보를 제공하고 소비자의 청약을 받아 재화 또는 용역(이하 ""재화등""이라 한다)을 판매하는 것을 말한다. 다만, 「방문판매 등에 관한 법률」 제2조제3호에 따른 전화권유판매는 통신판매의 범위에서 제외한다.
3. ""통신판매업자""란 통신판매를 업(業)으로 하는 자 또는 그와의 약정에 따라 통신판매업무를 수행하는 자를 말한다.
4. ""통신판매중개""란 사이버몰(컴퓨터 등과 정보통신설비를 이용하여 재화등을 거래할 수 있도록 설정된 가상의 영업장을 말한다. 이하 같다)의 이용을 허락하거나 그 밖에 총리령으로 정하는 방법으로 거래 당사자 간의 통신판매를 알선하는 행위를 말한다.
5. ""소비자""란 다음 각 목의 어느 하나에 해당하는 자를 말한다.
가. 사업자가 제공하는 재화등을 소비생활을 위하여 사용(이용을 포함한다. 이하 같다)하는 자
나. 가목 외의 자로서 사실상 가목의 자와 같은 지위 및 거래조건으로 거래하는 자 등 대통령령으로 정하는 자
6. ""사업자""란 물품을 제조(가공 또는 포장을 포함한다. 이하 같다)ㆍ수입ㆍ판매하거나 용역을 제공하는 자를 말한다.","법령명: 전자상거래 등에서의 소비자보호에 관한 법률
조문: 제2조 (정의)
내용: 제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2012.6.1>
1. ""전자상거래""란 전자거래(「전자문서 및 전자거래 기본법」 제2조제5호에 따른 전자거래를 말한다. 이하 같다)의 방법으로 상행위(商行爲)를 하는 것을 말한다.
2. ""통신판매""란 우편ㆍ전기통신, 그 밖에 총리령으로 정하는 방법으로 재화 또는 용역(일정한 시설을 이용하거나 용역을 제공받을 수 있는 권리를 포함한다. 이하 같다)의 판매에 관한 정보를 제공하고 소비자의 청약을 받아 재화 또는 용역(이하 ""재화등""이라 한다)을 판매하는 것을 말한다. 다만, 「방문판매 등에 관한 법률」 제2조제3호에 따른 전화권유판매는 통신판매의 범위에서 제외한다.
3. ""통신판매업자""란 통신판매를 업(業)으로 하는 자 또는 그와의 약정에 따라 통신판매업무를 수행하는 자를 말한다.
4. ""통신판매중개""란 사이버몰(컴퓨터 등과 정보통신설비를 이용하여 재화등을 거래할 수 있도록 설정된 가상의 영업장을 말한다. 이하 같다)의 이용을 허락하거나 그 밖에 총리령으로 정하는 방법으로 거래 당사자 간의 통신판매를 알선하는 행위를 말한다.
5. ""소비자""란 다음 각 목의 어느 하나에 해당하는 자를 말한다.
가. 사업자가 제공하는 재화등을 소비생활을 위하여 사용(이용을 포함한다. 이하 같다)하는 자
나. 가목 외의 자로서 사실상 가목의 자와 같은 지위 및 거래조건으로 거래하는 자 등 대통령령으로 정하는 자
6. ""사업자""란 물품을 제조(가공 또는 포장을 포함한다. 이하 같다)ㆍ수입ㆍ판매하거나 용역을 제공하는 자를 말한다.",https://www.law.go.kr/법령/전자상거래 등에서의 소비자보호에 관한 법률
009318,전자상거래 등에서의 소비자보호에 관한 법률,법률,공정거래위원회,20260721,20260120,3,,적용 제외,제3조(적용 제외),"① 이 법의 규정은 사업자(「방문판매 등에 관한 법률」 제2조제6호의 다단계판매원은 제외한다. 이하 이 항에서 같다)가 상행위를 목적으로 구입하는 거래에는 적용하지 아니한다. 다만, 사업자라 하더라도 사실상 소비자와 같은 지위에서 다른 소비자와 같은 거래조건으로 거래하는 경우에는 그러하지 아니하다.
② 제13조제2항에 따른 계약내용에 관한 서면(전자문서를 포함한다. 이하 같다)의 교부의무에 관한 규정은 다음 각 호의 거래에는 적용하지 아니한다. 다만, 제1호의 경우에는 총리령으로 정하는 바에 따라 계약내용에 관한 서면의 내용이나 교부의 방법을 다르게 할 수 있다.
1. 소비자가 이미 잘 알고 있는 약관 또는 정형화된 거래방법에 따라 수시로 거래하는 경우로서 총리령으로 정하는 거래
2. 다른 법률(「민법」 및 「방문판매 등에 관한 법률」은 제외한다)에 이 법의 규정과 다른 방법으로 하는 계약서 교부의무 등이 규정되어 있는 거래
③ 통신판매업자가 아닌 자 사이의 통신판매중개를 하는 통신판매업자에 대하여는 제13조부터 제15조까지, 제17조부터 제19조까지의 규정을 적용하지 아니한다.
④ 「자본시장과 금융투자업에 관한 법률」의 투자매매업자ㆍ투자중개업자가 하는 증권거래, 대통령령으로 정하는 금융회사 등이 하는 금융상품거래 및 일상 생활용품, 음식료 등을 인접지역에 판매하기 위한 거래에 대하여는 제12조부터 제15조까지, 제17조부터 제20조까지 및 제20조의2를 적용하지 아니한다.","제3조(적용 제외)
① 이 법의 규정은 사업자(「방문판매 등에 관한 법률」 제2조제6호의 다단계판매원은 제외한다. 이하 이 항에서 같다)가 상행위를 목적으로 구입하는 거래에는 적용하지 아니한다. 다만, 사업자라 하더라도 사실상 소비자와 같은 지위에서 다른 소비자와 같은 거래조건으로 거래하는 경우에는 그러하지 아니하다.
② 제13조제2항에 따른 계약내용에 관한 서면(전자문서를 포함한다. 이하 같다)의 교부의무에 관한 규정은 다음 각 호의 거래에는 적용하지 아니한다. 다만, 제1호의 경우에는 총리령으로 정하는 바에 따라 계약내용에 관한 서면의 내용이나 교부의 방법을 다르게 할 수 있다.
1. 소비자가 이미 잘 알고 있는 약관 또는 정형화된 거래방법에 따라 수시로 거래하는 경우로서 총리령으로 정하는 거래
2. 다른 법률(「민법」 및 「방문판매 등에 관한 법률」은 제외한다)에 이 법의 규정과 다른 방법으로 하는 계약서 교부의무 등이 규정되어 있는 거래
③ 통신판매업자가 아닌 자 사이의 통신판매중개를 하는 통신판매업자에 대하여는 제13조부터 제15조까지, 제17조부터 제19조까지의 규정을 적용하지 아니한다.
④ 「자본시장과 금융투자업에 관한 법률」의 투자매매업자ㆍ투자중개업자가 하는 증권거래, 대통령령으로 정하는 금융회사 등이 하는 금융상품거래 및 일상 생활용품, 음식료 등을 인접지역에 판매하기 위한 거래에 대하여는 제12조부터 제15조까지, 제17조부터 제20조까지 및 제20조의2를 적용하지 아니한다.","법령명: 전자상거래 등에서의 소비자보호에 관한 법률
조문: 제3조 (적용 제외)
내용: 제3조(적용 제외)
① 이 법의 규정은 사업자(「방문판매 등에 관한 법률」 제2조제6호의 다단계판매원은 제외한다. 이하 이 항에서 같다)가 상행위를 목적으로 구입하는 거래에는 적용하지 아니한다. 다만, 사업자라 하더라도 사실상 소비자와 같은 지위에서 다른 소비자와 같은 거래조건으로 거래하는 경우에는 그러하지 아니하다.
② 제13조제2항에 따른 계약내용에 관한 서면(전자문서를 포함한다. 이하 같다)의 교부의무에 관한 규정은 다음 각 호의 거래에는 적용하지 아니한다. 다만, 제1호의 경우에는 총리령으로 정하는 바에 따라 계약내용에 관한 서면의 내용이나 교부의 방법을 다르게 할 수 있다.
1. 소비자가 이미 잘 알고 있는 약관 또는 정형화된 거래방법에 따라 수시로 거래하는 경우로서 총리령으로 정하는 거래
2. 다른 법률(「민법」 및 「방문판매 등에 관한 법률」은 제외한다)에 이 법의 규정과 다른 방법으로 하는 계약서 교부의무 등이 규정되어 있는 거래
③ 통신판매업자가 아닌 자 사이의 통신판매중개를 하는 통신판매업자에 대하여는 제13조부터 제15조까지, 제17조부터 제19조까지의 규정을 적용하지 아니한다.
④ 「자본시장과 금융투자업에 관한 법률」의 투자매매업자ㆍ투자중개업자가 하는 증권거래, 대통령령으로 정하는 금융회사 등이 하는 금융상품거래 및 일상 생활용품, 음식료 등을 인접지역에 판매하기 위한 거래에 대하여는 제12조부터 제15조까지, 제17조부터 제20조까지 및 제20조의2를 적용하지 아니한다.",https://www.law.go.kr/법령/전자상거래 등에서의 소비자보호에 관한 법률
009318,전자상거래 등에서의 소비자보호에 관한 법률,법률,공정거래위원회,20260721,20260120,4,,다른 법률과의 관계,"제4조(다른 법률과의 관계) 전자상거래 또는 통신판매에서의 소비자보호에 관하여 이 법과 다른 법률이 경합하는 경우에는 이 법을 우선 적용한다. 다만, 다른 법률을 적용하는 것이 소비자에게 유리한 경우에는 그 법을 적용한다.",,"제4조(다른 법률과의 관계) 전자상거래 또는 통신판매에서의 소비자보호에 관하여 이 법과 다른 법률이 경합하는 경우에는 이 법을 우선 적용한다. 다만, 다른 법률을 적용하는 것이 소비자에게 유리한 경우에는 그 법을 적용한다.","법령명: 전자상거래 등에서의 소비자보호에 관한 법률
조문: 제4조 (다른 법률과의 관계)
내용: 제4조(다른 법률과의 관계) 전자상거래 또는 통신판매에서의 소비자보호에 관하여 이 법과 다른 법률이 경합하는 경우에는 이 법을 우선 적용한다. 다만, 다른 법률을 적용하는 것이 소비자에게 유리한 경우에는 그 법을 적용한다.",https://www.law.go.kr/법령/전자상거래 등에서의 소비자보호에 관한 법률
009318,전자상거래 등에서의 소비자보호에 관한 법률,법률,공정거래위원회,20260721,20260120,5,,전자문서의 활용,제5조(전자문서의 활용),"① 「전자문서 및 전자거래 기본법」 제6조제2항제2호에도 불구하고 사업자가 소비자와 미리 전자문서로 거래할 것을 약정하여 지정한 주소(「전자문서 및 전자거래 기본법」 제2조제2호의 정보처리시스템을 말한다)로 전자문서(「전자문서 및 전자거래 기본법」 제2조제1호에 따른 전자문서를 말한다. 이하 같다)를 송신하지 아니한 경우에는 그 사업자는 해당 전자문서에 의한 권리를 주장할 수 없다. 다만, 긴급한 경우, 소비자도 이미 전자문서로 거래할 것을 예정하고 있는 경우, 소비자가 전자문서를 출력한 경우 등 대통령령으로 정하는 경우에는 그러하지 아니하다. <개정 2012.6.1>
② 사업자는 전자서명(「전자서명법」 제2조제2호에 따른 전자서명을 말한다. 이하 같다)을 한 전자문서를 사용하려면 대통령령으로 정하는 바에 따라 그 전자문서의 효력, 수령 절차 및 방법 등을 소비자에게 고지하여야 한다.
③ 사업자는 전자문서를 사용할 때 소비자에게 특정한 전자서명 방법을 이용하도록 강요(특수한 표준 등을 이용함으로써 사실상 특정한 전자서명 방법의 이용이 강제되는 경우를 포함한다)하여서는 아니 되고, 소비자가 선택한 전자서명 방법의 사용을 부당하게 제한하여서는 아니 된다.
④ 전자상거래를 하는 사업자는 소비자의 회원 가입, 계약의 청약, 소비자 관련 정보의 제공 등을 전자문서를 통하여 할 수 있도록 하는 경우에는 회원탈퇴, 청약의 철회, 계약의 해지ㆍ해제ㆍ변경, 정보의 제공 및 이용에 관한 동의의 철회 등도 전자문서를 통하여 할 수 있도록 하여야 한다.
⑤ 전자상거래를 하는 사업자는 소비자가 재화등의 거래와 관련한 확인ㆍ증명을 전자문서로 제공하여 줄 것을 요청한 경우 이에 따라야 한다.
⑥ 전자상거래를 하는 사업자가 전자문서로 제공하기 어려운 기술적 이유나 보안상 이유가 명백하여 이를 소비자에게 미리 고지한 경우에는 제4항과 제5항을 적용하지 아니한다.
⑦ 전자상거래를 하는 사업자가 제4항과 제5항에 따른 의무를 이행할 때 해당 사이버몰의 구축 및 운영과 관련된 사업자들은 그 의무 이행에 필요한 조치를 하는 등 협력하여야 한다.","제5조(전자문서의 활용)
① 「전자문서 및 전자거래 기본법」 제6조제2항제2호에도 불구하고 사업자가 소비자와 미리 전자문서로 거래할 것을 약정하여 지정한 주소(「전자문서 및 전자거래 기본법」 제2조제2호의 정보처리시스템을 말한다)로 전자문서(「전자문서 및 전자거래 기본법」 제2조제1호에 따른 전자문서를 말한다. 이하 같다)를 송신하지 아니한 경우에는 그 사업자는 해당 전자문서에 의한 권리를 주장할 수 없다. 다만, 긴급한 경우, 소비자도 이미 전자문서로 거래할 것을 예정하고 있는 경우, 소비자가 전자문서를 출력한 경우 등 대통령령으로 정하는 경우에는 그러하지 아니하다. <개정 2012.6.1>
② 사업자는 전자서명(「전자서명법」 제2조제2호에 따른 전자서명을 말한다. 이하 같다)을 한 전자문서를 사용하려면 대통령령으로 정하는 바에 따라 그 전자문서의 효력, 수령 절차 및 방법 등을 소비자에게 고지하여야 한다.
③ 사업자는 전자문서를 사용할 때 소비자에게 특정한 전자서명 방법을 이용하도록 강요(특수한 표준 등을 이용함으로써 사실상 특정한 전자서명 방법의 이용이 강제되는 경우를 포함한다)하여서는 아니 되고, 소비자가 선택한 전자서명 방법의 사용을 부당하게 제한하여서는 아니 된다.
④ 전자상거래를 하는 사업자는 소비자의 회원 가입, 계약의 청약, 소비자 관련 정보의 제공 등을 전자문서를 통하여 할 수 있도록 하는 경우에는 회원탈퇴, 청약의 철회, 계약의 해지ㆍ해제ㆍ변경, 정보의 제공 및 이용에 관한 동의의 철회 등도 전자문서를 통하여 할 수 있도록 하여야 한다.
⑤ 전자상거래를 하는 사업자는 소비자가 재화등의 거래와 관련한 확인ㆍ증명을 전자문서로 제공하여 줄 것을 요청한 경우 이에 따라야 한다.
⑥ 전자상거래를 하는 사업자가 전자문서로 제공하기 어려운 기술적 이유나 보안상 이유가 명백하여 이를 소비자에게 미리 고지한 경우에는 제4항과 제5항을 적용하지 아니한다.
⑦ 전자상거래를 하는 사업자가 제4항과 제5항에 따른 의무를 이행할 때 해당 사이버몰의 구축 및 운영과 관련된 사업자들은 그 의무 이행에 필요한 조치를 하는 등 협력하여야 한다.","법령명: 전자상거래 등에서의 소비자보호에 관한 법률
조문: 제5조 (전자문서의 활용)
내용: 제5조(전자문서의 활용)
① 「전자문서 및 전자거래 기본법」 제6조제2항제2호에도 불구하고 사업자가 소비자와 미리 전자문서로 거래할 것을 약정하여 지정한 주소(「전자문서 및 전자거래 기본법」 제2조제2호의 정보처리시스템을 말한다)로 전자문서(「전자문서 및 전자거래 기본법」 제2조제1호에 따른 전자문서를 말한다. 이하 같다)를 송신하지 아니한 경우에는 그 사업자는 해당 전자문서에 의한 권리를 주장할 수 없다. 다만, 긴급한 경우, 소비자도 이미 전자문서로 거래할 것을 예정하고 있는 경우, 소비자가 전자문서를 출력한 경우 등 대통령령으로 정하는 경우에는 그러하지 아니하다. <개정 2012.6.1>
② 사업자는 전자서명(「전자서명법」 제2조제2호에 따른 전자서명을 말한다. 이하 같다)을 한 전자문서를 사용하려면 대통령령으로 정하는 바에 따라 그 전자문서의 효력, 수령 절차 및 방법 등을 소비자에게 고지하여야 한다.
③ 사업자는 전자문서를 사용할 때 소비자에게 특정한 전자서명 방법을 이용하도록 강요(특수한 표준 등을 이용함으로써 사실상 특정한 전자서명 방법의 이용이 강제되는 경우를 포함한다)하여서는 아니 되고, 소비자가 선택한 전자서명 방법의 사용을 부당하게 제한하여서는 아니 된다.
④ 전자상거래를 하는 사업자는 소비자의 회원 가입, 계약의 청약, 소비자 관련 정보의 제공 등을 전자문서를 통하여 할 수 있도록 하는 경우에는 회원탈퇴, 청약의 철회, 계약의 해지ㆍ해제ㆍ변경, 정보의 제공 및 이용에 관한 동의의 철회 등도 전자문서를 통하여 할 수 있도록 하여야 한다.
⑤ 전자상거래를 하는 사업자는 소비자가 재화등의 거래와 관련한 확인ㆍ증명을 전자문서로 제공하여 줄 것을 요청한 경우 이에 따라야 한다.
⑥ 전자상거래를 하는 사업자가 전자문서로 제공하기 어려운 기술적 이유나 보안상 이유가 명백하여 이를 소비자에게 미리 고지한 경우에는 제4항과 제5항을 적용하지 아니한다.
⑦ 전자상거래를 하는 사업자가 제4항과 제5항에 따른 의무를 이행할 때 해당 사이버몰의 구축 및 운영과 관련된 사업자들은 그 의무 이행에 필요한 조치를 하는 등 협력하여야 한다.",https://www.law.go.kr/법령/전자상거래 등에서의 소비자보호에 관한 법률
009318,전자상거래 등에서의 소비자보호에 관한 법률,법률,공정거래위원회,20260721,20260120,6,,거래기록의 보존 등,제6조(거래기록의 보존 등),"① 사업자는 전자상거래 및 통신판매에서의 표시ㆍ광고, 계약내용 및 그 이행 등 거래에 관한 기록을 상당한 기간 보존하여야 한다. 이 경우 소비자가 쉽게 거래기록을 열람ㆍ보존할 수 있는 방법을 제공하여야 한다.
② 제1항에 따라 사업자가 보존하여야 할 거래기록 및 그와 관련된 개인정보(성명ㆍ주소ㆍ전자우편주소 등 거래의 주체를 식별할 수 있는 정보로 한정한다)는 소비자가 개인정보의 이용에 관한 동의를 철회하는 경우에도 「개인정보 보호법」 등 대통령령으로 정하는 개인정보보호와 관련된 법률의 규정에도 불구하고 이를 보존할 수 있다. <개정 2016.3.29, 2026.1.20>
③ 제1항에 따라 사업자가 보존하는 거래기록의 대상ㆍ범위ㆍ기간 및 소비자에게 제공하는 열람ㆍ보존의 방법 등에 관하여 필요한 사항은 대통령령으로 정한다.","제6조(거래기록의 보존 등)
① 사업자는 전자상거래 및 통신판매에서의 표시ㆍ광고, 계약내용 및 그 이행 등 거래에 관한 기록을 상당한 기간 보존하여야 한다. 이 경우 소비자가 쉽게 거래기록을 열람ㆍ보존할 수 있는 방법을 제공하여야 한다.
② 제1항에 따라 사업자가 보존하여야 할 거래기록 및 그와 관련된 개인정보(성명ㆍ주소ㆍ전자우편주소 등 거래의 주체를 식별할 수 있는 정보로 한정한다)는 소비자가 개인정보의 이용에 관한 동의를 철회하는 경우에도 「개인정보 보호법」 등 대통령령으로 정하는 개인정보보호와 관련된 법률의 규정에도 불구하고 이를 보존할 수 있다. <개정 2016.3.29, 2026.1.20>
③ 제1항에 따라 사업자가 보존하는 거래기록의 대상ㆍ범위ㆍ기간 및 소비자에게 제공하는 열람ㆍ보존의 방법 등에 관하여 필요한 사항은 대통령령으로 정한다.","법령명: 전자상거래 등에서의 소비자보호에 관한 법률
조문: 제6조 (거래기록의 보존 등)
내용: 제6조(거래기록의 보존 등)
① 사업자는 전자상거래 및 통신판매에서의 표시ㆍ광고, 계약내용 및 그 이행 등 거래에 관한 기록을 상당한 기간 보존하여야 한다. 이 경우 소비자가 쉽게 거래기록을 열람ㆍ보존할 수 있는 방법을 제공하여야 한다.
② 제1항에 따라 사업자가 보존하여야 할 거래기록 및 그와 관련된 개인정보(성명ㆍ주소ㆍ전자우편주소 등 거래의 주체를 식별할 수 있는 정보로 한정한다)는 소비자가 개인정보의 이용에 관한 동의를 철회하는 경우에도 「개인정보 보호법」 등 대통령령으로 정하는 개인정보보호와 관련된 법률의 규정에도 불구하고 이를 보존할 수 있다. <개정 2016.3.29, 2026.1.20>
③ 제1항에 따라 사업자가 보존하는 거래기록의 대상ㆍ범위ㆍ기간 및 소비자에게 제공하는 열람ㆍ보존의 방법 등에 관하여 필요한 사항은 대통령령으로 정한다.",https://www.law.go.kr/법령/전자상거래 등에서의 소비자보호에 관한 법률
009318,전자상거래 등에서의 소비자보호에 관한 법률,법률,공정거래위원회,20260721,20260120,7,,조작 실수 등의 방지,제7조(조작 실수 등의 방지) 사업자는 전자상거래에서 소비자의 조작 실수 등으로 인한 의사표시의 착오 등으로 발생하는 피해를 예방할 수 있도록 거래 대금이 부과되는 시점이나 청약 전에 그 내용을 확인하거나 바로잡는 데에 필요한 절차를 마련하여야 한다.,,제7조(조작 실수 등의 방지) 사업자는 전자상거래에서 소비자의 조작 실수 등으로 인한 의사표시의 착오 등으로 발생하는 피해를 예방할 수 있도록 거래 대금이 부과되는 시점이나 청약 전에 그 내용을 확인하거나 바로잡는 데에 필요한 절차를 마련하여야 한다.,"법령명: 전자상거래 등에서의 소비자보호에 관한 법률
조문: 제7조 (조작 실수 등의 방지)
내용: 제7조(조작 실수 등의 방지) 사업자는 전자상거래에서 소비자의 조작 실수 등으로 인한 의사표시의 착오 등으로 발생하는 피해를 예방할 수 있도록 거래 대금이 부과되는 시점이나 청약 전에 그 내용을 확인하거나 바로잡는 데에 필요한 절차를 마련하여야 한다.",https://www.law.go.kr/법령/전자상거래 등에서의 소비자보호에 관한 법률
009318,전자상거래 등에서의 소비자보호에 관한 법률,법률,공정거래위원회,20260721,20260120,8,,전자적 대금지급의 신뢰 확보,제8조(전자적 대금지급의 신뢰 확보),"① 사업자가 대통령령으로 정하는 전자적 수단에 의한 거래대금의 지급(이하 ""전자적 대금지급""이라 한다)방법을 이용하는 경우 사업자와 전자결제수단 발행자, 전자결제서비스 제공자 등 대통령령으로 정하는 전자적 대금지급 관련자(이하 ""전자결제업자등""이라 한다)는 관련 정보의 보안 유지에 필요한 조치를 하여야 한다.
② 사업자와 전자결제업자등은 전자적 대금지급이 이루어지는 경우 소비자의 청약의사가 진정한 의사 표시에 의한 것인지를 확인하기 위하여 다음 각 호의 사항에 대하여 명확히 고지하고, 고지한 사항에 대한 소비자의 확인절차를 대통령령으로 정하는 바에 따라 마련하여야 한다.
1. 재화등의 내용 및 종류
2. 재화등의 가격
3. 용역의 제공기간
③ 사업자와 전자결제업자등은 전자적 대금지급이 이루어진 경우에는 전자문서의 송신 등 총리령으로 정하는 방법으로 소비자에게 그 사실을 알리고, 언제든지 소비자가 전자적 대금지급과 관련한 자료를 열람할 수 있게 하여야 한다.
④ 사이버몰에서 사용되는 전자적 대금지급 방법으로서 재화등을 구입ㆍ이용하기 위하여 미리 대가를 지불하는 방식의 결제수단의 발행자는 총리령으로 정하는 바에 따라 그 결제수단의 신뢰도 확인과 관련된 사항, 사용상의 제한이나 그 밖의 주의 사항 등을 표시하거나 고지하여야 한다.
⑤ 사업자와 소비자 사이에 전자적 대금지급과 관련하여 다툼이 있는 경우 전자결제업자등은 대금지급 관련 정보의 열람을 허용하는 등 대통령령으로 정하는 바에 따라 그 분쟁의 해결에 협조하여야 한다.","제8조(전자적 대금지급의 신뢰 확보)
① 사업자가 대통령령으로 정하는 전자적 수단에 의한 거래대금의 지급(이하 ""전자적 대금지급""이라 한다)방법을 이용하는 경우 사업자와 전자결제수단 발행자, 전자결제서비스 제공자 등 대통령령으로 정하는 전자적 대금지급 관련자(이하 ""전자결제업자등""이라 한다)는 관련 정보의 보안 유지에 필요한 조치를 하여야 한다.
② 사업자와 전자결제업자등은 전자적 대금지급이 이루어지는 경우 소비자의 청약의사가 진정한 의사 표시에 의한 것인지를 확인하기 위하여 다음 각 호의 사항에 대하여 명확히 고지하고, 고지한 사항에 대한 소비자의 확인절차를 대통령령으로 정하는 바에 따라 마련하여야 한다.
1. 재화등의 내용 및 종류
2. 재화등의 가격
3. 용역의 제공기간
③ 사업자와 전자결제업자등은 전자적 대금지급이 이루어진 경우에는 전자문서의 송신 등 총리령으로 정하는 방법으로 소비자에게 그 사실을 알리고, 언제든지 소비자가 전자적 대금지급과 관련한 자료를 열람할 수 있게 하여야 한다.
④ 사이버몰에서 사용되는 전자적 대금지급 방법으로서 재화등을 구입ㆍ이용하기 위하여 미리 대가를 지불하는 방식의 결제수단의 발행자는 총리령으로 정하는 바에 따라 그 결제수단의 신뢰도 확인과 관련된 사항, 사용상의 제한이나 그 밖의 주의 사항 등을 표시하거나 고지하여야 한다.
⑤ 사업자와 소비자 사이에 전자적 대금지급과 관련하여 다툼이 있는 경우 전자결제업자등은 대금지급 관련 정보의 열람을 허용하는 등 대통령령으로 정하는 바에 따라 그 분쟁의 해결에 협조하여야 한다.","법령명: 전자상거래 등에서의 소비자보호에 관한 법률
조문: 제8조 (전자적 대금지급의 신뢰 확보)
내용: 제8조(전자적 대금지급의 신뢰 확보)
① 사업자가 대통령령으로 정하는 전자적 수단에 의한 거래대금의 지급(이하 ""전자적 대금지급""이라 한다)방법을 이용하는 경우 사업자와 전자결제수단 발행자, 전자결제서비스 제공자 등 대통령령으로 정하는 전자적 대금지급 관련자(이하 ""전자결제업자등""이라 한다)는 관련 정보의 보안 유지에 필요한 조치를 하여야 한다.
② 사업자와 전자결제업자등은 전자적 대금지급이 이루어지는 경우 소비자의 청약의사가 진정한 의사 표시에 의한 것인지를 확인하기 위하여 다음 각 호의 사항에 대하여 명확히 고지하고, 고지한 사항에 대한 소비자의 확인절차를 대통령령으로 정하는 바에 따라 마련하여야 한다.
1. 재화등의 내용 및 종류
2. 재화등의 가격
3. 용역의 제공기간
③ 사업자와 전자결제업자등은 전자적 대금지급이 이루어진 경우에는 전자문서의 송신 등 총리령으로 정하는 방법으로 소비자에게 그 사실을 알리고, 언제든지 소비자가 전자적 대금지급과 관련한 자료를 열람할 수 있게 하여야 한다.
④ 사이버몰에서 사용되는 전자적 대금지급 방법으로서 재화등을 구입ㆍ이용하기 위하여 미리 대가를 지불하는 방식의 결제수단의 발행자는 총리령으로 정하는 바에 따라 그 결제수단의 신뢰도 확인과 관련된 사항, 사용상의 제한이나 그 밖의 주의 사항 등을 표시하거나 고지하여야 한다.
⑤ 사업자와 소비자 사이에 전자적 대금지급과 관련하여 다툼이 있는 경우 전자결제업자등은 대금지급 관련 정보의 열람을 허용하는 등 대통령령으로 정하는 바에 따라 그 분쟁의 해결에 협조하여야 한다.",https://www.law.go.kr/법령/전자상거래 등에서의 소비자보호에 관한 법률
